GEOID,location,name,estimate,moe,label,concept,geography
29510102200,Census Tract 1022; St. Louis city; Missouri,B08301_004,132,86,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:",MEANS OF TRANSPORTATION TO WORK,block group
29510102200,Census Tract 1022; St. Louis city; Missouri,B08301_005,121,84,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510102200,Census Tract 1022; St. Louis city; Missouri,B08301_006,11,18,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510102200,Census Tract 1022; St. Louis city; Missouri,B08301_007,0,17,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510102200,Census Tract 1022; St. Louis city; Missouri,B08301_008,0,17,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510102200,Census Tract 1022; St. Louis city; Missouri,B08301_009,0,17,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510102200,Census Tract 1022; St. Louis city; Missouri,B08301_010,23,28,Estimate!!Total:!!Public transportation (excluding taxicab):,MEANS OF TRANSPORTATION TO WORK,block group
29510102200,Census Tract 1022; St. Louis city; Missouri,B08301_011,17,26,Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus,MEANS OF TRANSPORTATION TO WORK,block group
29510102200,Census Tract 1022; St. Louis city; Missouri,B08301_012,0,17,Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail,MEANS OF TRANSPORTATION TO WORK,block group
29510102200,Census Tract 1022; St. Louis city; Missouri,B08301_013,0,17,Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail,MEANS OF TRANSPORTATION TO WORK,block group
29510102200,Census Tract 1022; St. Louis city; Missouri,B08301_014,6,10,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)",MEANS OF TRANSPORTATION TO WORK,block group
29510102200,Census Tract 1022; St. Louis city; Missouri,B08301_015,0,17,Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat,MEANS OF TRANSPORTATION TO WORK,block group
29510102200,Census Tract 1022; St. Louis city; Missouri,B08301_016,0,17,Estimate!!Total:!!Taxicab,MEANS OF TRANSPORTATION TO WORK,block group
29510102200,Census Tract 1022; St. Louis city; Missouri,B08301_017,0,17,Estimate!!Total:!!Motorcycle,MEANS OF TRANSPORTATION TO WORK,block group
29510102200,Census Tract 1022; St. Louis city; Missouri,B08301_018,21,34,Estimate!!Total:!!Bicycle,MEANS OF TRANSPORTATION TO WORK,block group
29510102200,Census Tract 1022; St. Louis city; Missouri,B08301_019,1,2,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK,block group
29510102200,Census Tract 1022; St. Louis city; Missouri,B08301_020,0,17,Estimate!!Total:!!Other means,MEANS OF TRANSPORTATION TO WORK,block group
29510102200,Census Tract 1022; St. Louis city; Missouri,B08301_021,306,130,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK,block group
29510102300,Census Tract 1023; St. Louis city; Missouri,B08301_001,1359,406,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK,block group
29510102300,Census Tract 1023; St. Louis city; Missouri,B08301_002,1263,413,"Estimate!!Total:!!Car, truck, or van:",MEANS OF TRANSPORTATION TO WORK,block group
29510102300,Census Tract 1023; St. Louis city; Missouri,B08301_003,1190,404,"Estimate!!Total:!!Car, truck, or van:!!Drove alone",MEANS OF TRANSPORTATION TO WORK,block group
29510102300,Census Tract 1023; St. Louis city; Missouri,B08301_004,73,46,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:",MEANS OF TRANSPORTATION TO WORK,block group
29510102300,Census Tract 1023; St. Louis city; Missouri,B08301_005,46,39,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510102300,Census Tract 1023; St. Louis city; Missouri,B08301_006,20,17,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510102300,Census Tract 1023; St. Louis city; Missouri,B08301_007,7,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510102300,Census Tract 1023; St. Louis city; Missouri,B08301_008,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510102300,Census Tract 1023; St. Louis city; Missouri,B08301_009,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510102300,Census Tract 1023; St. Louis city; Missouri,B08301_010,20,16,Estimate!!Total:!!Public transportation (excluding taxicab):,MEANS OF TRANSPORTATION TO WORK,block group
29510102300,Census Tract 1023; St. Louis city; Missouri,B08301_011,17,16,Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus,MEANS OF TRANSPORTATION TO WORK,block group
29510102300,Census Tract 1023; St. Louis city; Missouri,B08301_012,3,5,Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail,MEANS OF TRANSPORTATION TO WORK,block group
29510102300,Census Tract 1023; St. Louis city; Missouri,B08301_013,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail,MEANS OF TRANSPORTATION TO WORK,block group
29510102300,Census Tract 1023; St. Louis city; Missouri,B08301_014,0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)",MEANS OF TRANSPORTATION TO WORK,block group
29510102300,Census Tract 1023; St. Louis city; Missouri,B08301_015,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat,MEANS OF TRANSPORTATION TO WORK,block group
29510102300,Census Tract 1023; St. Louis city; Missouri,B08301_016,0,12,Estimate!!Total:!!Taxicab,MEANS OF TRANSPORTATION TO WORK,block group
29510102300,Census Tract 1023; St. Louis city; Missouri,B08301_017,7,11,Estimate!!Total:!!Motorcycle,MEANS OF TRANSPORTATION TO WORK,block group
29510102300,Census Tract 1023; St. Louis city; Missouri,B08301_018,0,12,Estimate!!Total:!!Bicycle,MEANS OF TRANSPORTATION TO WORK,block group
29510102300,Census Tract 1023; St. Louis city; Missouri,B08301_019,12,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK,block group
29510102300,Census Tract 1023; St. Louis city; Missouri,B08301_020,0,12,Estimate!!Total:!!Other means,MEANS OF TRANSPORTATION TO WORK,block group
29510102300,Census Tract 1023; St. Louis city; Missouri,B08301_021,57,34,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK,block group
29510102400,Census Tract 1024; St. Louis city; Missouri,B08301_001,1333,234,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK,block group
29510102400,Census Tract 1024; St. Louis city; Missouri,B08301_002,1050,212,"Estimate!!Total:!!Car, truck, or van:",MEANS OF TRANSPORTATION TO WORK,block group
29510102400,Census Tract 1024; St. Louis city; Missouri,B08301_003,899,194,"Estimate!!Total:!!Car, truck, or van:!!Drove alone",MEANS OF TRANSPORTATION TO WORK,block group
29510102400,Census Tract 1024; St. Louis city; Missouri,B08301_004,151,90,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:",MEANS OF TRANSPORTATION TO WORK,block group
29510102400,Census Tract 1024; St. Louis city; Missouri,B08301_005,139,95,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510102400,Census Tract 1024; St. Louis city; Missouri,B08301_006,12,17,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510102400,Census Tract 1024; St. Louis city; Missouri,B08301_007,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510102400,Census Tract 1024; St. Louis city; Missouri,B08301_008,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510102400,Census Tract 1024; St. Louis city; Missouri,B08301_009,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510102400,Census Tract 1024; St. Louis city; Missouri,B08301_010,28,35,Estimate!!Total:!!Public transportation (excluding taxicab):,MEANS OF TRANSPORTATION TO WORK,block group
29510102400,Census Tract 1024; St. Louis city; Missouri,B08301_011,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus,MEANS OF TRANSPORTATION TO WORK,block group
29510102400,Census Tract 1024; St. Louis city; Missouri,B08301_012,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail,MEANS OF TRANSPORTATION TO WORK,block group
29510102400,Census Tract 1024; St. Louis city; Missouri,B08301_013,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail,MEANS OF TRANSPORTATION TO WORK,block group
29510102400,Census Tract 1024; St. Louis city; Missouri,B08301_014,28,35,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)",MEANS OF TRANSPORTATION TO WORK,block group
29510102400,Census Tract 1024; St. Louis city; Missouri,B08301_015,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat,MEANS OF TRANSPORTATION TO WORK,block group
29510102400,Census Tract 1024; St. Louis city; Missouri,B08301_016,0,12,Estimate!!Total:!!Taxicab,MEANS OF TRANSPORTATION TO WORK,block group
29510102400,Census Tract 1024; St. Louis city; Missouri,B08301_017,0,12,Estimate!!Total:!!Motorcycle,MEANS OF TRANSPORTATION TO WORK,block group
29510102400,Census Tract 1024; St. Louis city; Missouri,B08301_018,0,12,Estimate!!Total:!!Bicycle,MEANS OF TRANSPORTATION TO WORK,block group
29510102400,Census Tract 1024; St. Louis city; Missouri,B08301_019,72,59,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK,block group
29510102400,Census Tract 1024; St. Louis city; Missouri,B08301_020,41,44,Estimate!!Total:!!Other means,MEANS OF TRANSPORTATION TO WORK,block group
29510102400,Census Tract 1024; St. Louis city; Missouri,B08301_021,142,95,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK,block group
29510102500,Census Tract 1025; St. Louis city; Missouri,B08301_001,1151,189,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK,block group
29510102500,Census Tract 1025; St. Louis city; Missouri,B08301_002,1046,186,"Estimate!!Total:!!Car, truck, or van:",MEANS OF TRANSPORTATION TO WORK,block group
29510102500,Census Tract 1025; St. Louis city; Missouri,B08301_003,964,176,"Estimate!!Total:!!Car, truck, or van:!!Drove alone",MEANS OF TRANSPORTATION TO WORK,block group
29510102500,Census Tract 1025; St. Louis city; Missouri,B08301_004,82,59,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:",MEANS OF TRANSPORTATION TO WORK,block group
29510102500,Census Tract 1025; St. Louis city; Missouri,B08301_005,76,59,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510102500,Census Tract 1025; St. Louis city; Missouri,B08301_006,6,9,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510102500,Census Tract 1025; St. Louis city; Missouri,B08301_007,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510102500,Census Tract 1025; St. Louis city; Missouri,B08301_008,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510102500,Census Tract 1025; St. Louis city; Missouri,B08301_009,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510102500,Census Tract 1025; St. Louis city; Missouri,B08301_010,13,13,Estimate!!Total:!!Public transportation (excluding taxicab):,MEANS OF TRANSPORTATION TO WORK,block group
29510102500,Census Tract 1025; St. Louis city; Missouri,B08301_011,6,10,Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus,MEANS OF TRANSPORTATION TO WORK,block group
29510102500,Census Tract 1025; St. Louis city; Missouri,B08301_012,7,10,Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail,MEANS OF TRANSPORTATION TO WORK,block group
29510102500,Census Tract 1025; St. Louis city; Missouri,B08301_013,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail,MEANS OF TRANSPORTATION TO WORK,block group
29510102500,Census Tract 1025; St. Louis city; Missouri,B08301_014,0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)",MEANS OF TRANSPORTATION TO WORK,block group
29510102500,Census Tract 1025; St. Louis city; Missouri,B08301_015,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat,MEANS OF TRANSPORTATION TO WORK,block group
29510102500,Census Tract 1025; St. Louis city; Missouri,B08301_016,0,12,Estimate!!Total:!!Taxicab,MEANS OF TRANSPORTATION TO WORK,block group
29510102500,Census Tract 1025; St. Louis city; Missouri,B08301_017,0,12,Estimate!!Total:!!Motorcycle,MEANS OF TRANSPORTATION TO WORK,block group
29510102500,Census Tract 1025; St. Louis city; Missouri,B08301_018,0,12,Estimate!!Total:!!Bicycle,MEANS OF TRANSPORTATION TO WORK,block group
29510102500,Census Tract 1025; St. Louis city; Missouri,B08301_019,46,35,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK,block group
29510102500,Census Tract 1025; St. Louis city; Missouri,B08301_020,5,8,Estimate!!Total:!!Other means,MEANS OF TRANSPORTATION TO WORK,block group
29510102500,Census Tract 1025; St. Louis city; Missouri,B08301_021,41,28,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK,block group
29510103100,Census Tract 1031; St. Louis city; Missouri,B08301_001,1878,225,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK,block group
29510103100,Census Tract 1031; St. Louis city; Missouri,B08301_002,1582,230,"Estimate!!Total:!!Car, truck, or van:",MEANS OF TRANSPORTATION TO WORK,block group
29510103100,Census Tract 1031; St. Louis city; Missouri,B08301_003,1426,188,"Estimate!!Total:!!Car, truck, or van:!!Drove alone",MEANS OF TRANSPORTATION TO WORK,block group
29510103100,Census Tract 1031; St. Louis city; Missouri,B08301_004,156,122,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:",MEANS OF TRANSPORTATION TO WORK,block group
29510103100,Census Tract 1031; St. Louis city; Missouri,B08301_005,138,117,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510103100,Census Tract 1031; St. Louis city; Missouri,B08301_006,18,26,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510103100,Census Tract 1031; St. Louis city; Missouri,B08301_007,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510103100,Census Tract 1031; St. Louis city; Missouri,B08301_008,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510103100,Census Tract 1031; St. Louis city; Missouri,B08301_009,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510103100,Census Tract 1031; St. Louis city; Missouri,B08301_010,21,32,Estimate!!Total:!!Public transportation (excluding taxicab):,MEANS OF TRANSPORTATION TO WORK,block group
29510103100,Census Tract 1031; St. Louis city; Missouri,B08301_011,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus,MEANS OF TRANSPORTATION TO WORK,block group
29510103100,Census Tract 1031; St. Louis city; Missouri,B08301_012,21,32,Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail,MEANS OF TRANSPORTATION TO WORK,block group
29510103100,Census Tract 1031; St. Louis city; Missouri,B08301_013,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail,MEANS OF TRANSPORTATION TO WORK,block group
29510103100,Census Tract 1031; St. Louis city; Missouri,B08301_014,0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)",MEANS OF TRANSPORTATION TO WORK,block group
29510103100,Census Tract 1031; St. Louis city; Missouri,B08301_015,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat,MEANS OF TRANSPORTATION TO WORK,block group
29510103100,Census Tract 1031; St. Louis city; Missouri,B08301_016,0,12,Estimate!!Total:!!Taxicab,MEANS OF TRANSPORTATION TO WORK,block group
29510103100,Census Tract 1031; St. Louis city; Missouri,B08301_017,0,12,Estimate!!Total:!!Motorcycle,MEANS OF TRANSPORTATION TO WORK,block group
29510103100,Census Tract 1031; St. Louis city; Missouri,B08301_018,0,12,Estimate!!Total:!!Bicycle,MEANS OF TRANSPORTATION TO WORK,block group
29510103100,Census Tract 1031; St. Louis city; Missouri,B08301_019,21,27,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK,block group
29510103100,Census Tract 1031; St. Louis city; Missouri,B08301_020,0,12,Estimate!!Total:!!Other means,MEANS OF TRANSPORTATION TO WORK,block group
29510103100,Census Tract 1031; St. Louis city; Missouri,B08301_021,254,79,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK,block group
29510103400,Census Tract 1034; St. Louis city; Missouri,B08301_001,1125,157,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK,block group
29510103400,Census Tract 1034; St. Louis city; Missouri,B08301_002,897,131,"Estimate!!Total:!!Car, truck, or van:",MEANS OF TRANSPORTATION TO WORK,block group
29510103400,Census Tract 1034; St. Louis city; Missouri,B08301_003,885,130,"Estimate!!Total:!!Car, truck, or van:!!Drove alone",MEANS OF TRANSPORTATION TO WORK,block group
29510103400,Census Tract 1034; St. Louis city; Missouri,B08301_004,12,11,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:",MEANS OF TRANSPORTATION TO WORK,block group
29510103400,Census Tract 1034; St. Louis city; Missouri,B08301_005,9,10,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
